id,description,question,choices,answer
647c9a,a golden retriever puppy playing in a field of sunflowers at sunset,Is the dog an adult?,"['no', 'yes']",no
0d493e,a vintage red bicycle with a basket full of baguettes parked in front of a Parisian cafe,What color is the bicycle?,"['blue', 'green', 'red', 'yellow']",red
0d493e,a vintage red bicycle with a basket full of baguettes parked in front of a Parisian cafe,What is in the bicycle's basket?,"['apples', 'baguettes', 'flowers', 'newspapers']",baguettes
0d493e,a vintage red bicycle with a basket full of baguettes parked in front of a Parisian cafe,Where is the bicycle parked?,"['a garage', 'a park', 'a Parisian cafe', 'a train station']",a Parisian cafe
0d493e,a vintage red bicycle with a basket full of baguettes parked in front of a Parisian cafe,Is the bicycle new?,"['no', 'yes']",no
4804f3,a steaming cup of coffee with latte art in the shape of a heart,What shape is the latte art?,"['circle', 'heart', 'square', 'triangle']",heart
4804f3,a steaming cup of coffee with latte art in the shape of a heart,Is the coffee hot?,"['no', 'yes']",yes
4804f3,a steaming cup of coffee with latte art in the shape of a heart,Is it tea?,"['no', 'yes']",no
4804f3,a steaming cup of coffee with latte art in the shape of a heart,Is the drink iced?,"['no', 'yes']",no
12eeec,a stack of colorful vintage books tied together with twine,Are the books new?,"['no', 'yes']",no
12eeec,a stack of colorful vintage books tied together with twine,What is tying the books together?,"['ribbon', 'rope', 'string', 'twine']",twine
12eeec,a stack of colorful vintage books tied together with twine,Are the books monochrome?,"['no', 'yes']",no
12eeec,a stack of colorful vintage books tied together with twine,Are the books stacked?,"['no', 'yes']",yes
f156cf,a tabby cat sleeping on a windowsill in the sunshine,Where is the cat sleeping?,"['a bed', 'a box', 'a windowsill', 'the floor']",a windowsill
f156cf,a tabby cat sleeping on a windowsill in the sunshine,Is it raining?,"['no', 'yes']",no
f156cf,a tabby cat sleeping on a windowsill in the sunshine,Is the cat active?,"['no', 'yes']",no
f156cf,a tabby cat sleeping on a windowsill in the sunshine,What kind of animal is shown?,"['cat', 'dog', 'hamster', 'rabbit']",cat
8f776a,a single red rose in a clear glass vase,What color is the rose?,"['blue', 'pink', 'red', 'white']",red
8f776a,a single red rose in a clear glass vase,What is the vase made of?,"['ceramic', 'glass', 'metal', 'wood']",glass
8f776a,a single red rose in a clear glass vase,Are there multiple roses?,"['no', 'yes']",no
8f776a,a single red rose in a clear glass vase,What type of flower is shown?,"['daisy', 'lily', 'rose', 'tulip']",rose
2021da,a snow-covered mountain range under a bright blue sky,What is covering the mountains?,"['grass', 'ice', 'snow', 'trees']",snow
2021da,a snow-covered mountain range under a bright blue sky,What color is the sky?,"['blue', 'gray', 'orange', 'red']",blue
2021da,a snow-covered mountain range under a bright blue sky,Is the sky dark?,"['no', 'yes']",no
2021da,a snow-covered mountain range under a bright blue sky,Are there buildings in the scene?,"['no', 'yes']",no
eff07c,a wooden table with a bowl of ripe strawberries and a glass of lemonade,What fruit is in the bowl?,"['apples', 'bananas', 'oranges', 'strawberries']",strawberries
eff07c,a wooden table with a bowl of ripe strawberries and a glass of lemonade,What kind of drink is on the table?,"['cola', 'juice', 'lemonade', 'milk']",lemonade
eff07c,a wooden table with a bowl of ripe strawberries and a glass of lemonade,Is the table metal?,"['no', 'yes']",no
eff07c,a wooden table with a bowl of ripe strawberries and a glass of lemonade,Are the strawberries unripe?,"['no', 'yes']",no
ae48df,a sandy beach with turquoise water and palm trees under a sunny sky,What color is the water?,"['blue', 'green', 'red', 'turquoise']",turquoise
ae48df,a sandy beach with turquoise water and palm trees under a sunny sky,Are there palm trees?,"['no', 'yes']",yes
ae48df,a sandy beach with turquoise water and palm trees under a sunny sky,Is the beach rocky?,"['no', 'yes']",no
ae48df,a sandy beach with turquoise water and palm trees under a sunny sky,Is the sky cloudy?,"['no', 'yes']",no
8e240b,a futuristic cityscape with flying cars and neon lights at twilight,Are there cars flying in the image?,"['no', 'yes']",yes
8e240b,a futuristic cityscape with flying cars and neon lights at twilight,Are the lights dim?,"['no', 'yes']",no
8e240b,a futuristic cityscape with flying cars and neon lights at twilight,Is the scene set in the past?,"['no', 'yes']",no
8e240b,a futuristic cityscape with flying cars and neon lights at twilight,What time of day is depicted?,"['dawn', 'day', 'dusk', 'midnight']",dusk
8fdf8f,"a serene turquoise pond reflecting a lavender sky, surrounded by silver birch trees",What color is the pond?,"['blue', 'turquoise', 'green', 'purple']",turquoise
8fdf8f,"a serene turquoise pond reflecting a lavender sky, surrounded by silver birch trees",What color is the sky?,"['blue', 'orange', 'lavender', 'gray']",lavender
8fdf8f,"a serene turquoise pond reflecting a lavender sky, surrounded by silver birch trees",What kind of trees are present?,"['oak', 'pine', 'birch', 'maple']",birch
8fdf8f,"a serene turquoise pond reflecting a lavender sky, surrounded by silver birch trees",Is a river depicted?,"['yes', 'no']",no
eb7860,crimson velvet curtains draped over a gold filigree frame,What material are the curtains made of?,"['cotton', 'linen', 'silk', 'velvet']",velvet
eb7860,crimson velvet curtains draped over a gold filigree frame,What color is the frame?,"['silver', 'gold', 'bronze', 'copper']",gold
eb7860,crimson velvet curtains draped over a gold filigree frame,Are the curtains blue?,"['yes', 'no']",no
eb7860,crimson velvet curtains draped over a gold filigree frame,Are the curtains draped?,"['yes', 'no']",yes
b2fe5b,amber gears interlocking with jade clockwork,What color are the gears?,"['amber', 'blue', 'red', 'silver']",amber
b2fe5b,amber gears interlocking with jade clockwork,What is the color of the clockwork?,"['emerald', 'jade', 'ruby', 'sapphire']",jade
b2fe5b,amber gears interlocking with jade clockwork,Are the gears interlocking?,"['yes', 'no']",yes
b2fe5b,amber gears interlocking with jade clockwork,Is the image depicting a car?,"['yes', 'no']",no
df4559,a sapphire compass pointing towards an ivory crescent moon,What is the compass pointing towards?,"['the sun', 'a star', 'the moon', 'the north']",the moon
df4559,a sapphire compass pointing towards an ivory crescent moon,What shape is the moon?,"['full', 'crescent', 'gibbous', 'oval']",crescent
df4559,a sapphire compass pointing towards an ivory crescent moon,What color is the compass?,"['ivory', 'sapphire', 'gold', 'silver']",sapphire
df4559,a sapphire compass pointing towards an ivory crescent moon,Is the moon made of cheese?,"['yes', 'no']",no
a7c25a,a chartreuse butterfly perched on a ruby rose,What type of insect is featured in the image?,"['ant', 'butterfly', 'bee', 'ladybug']",butterfly
a7c25a,a chartreuse butterfly perched on a ruby rose,What color is the rose?,"['pink', 'ruby', 'white', 'yellow']",ruby
a7c25a,a chartreuse butterfly perched on a ruby rose,What color is the butterfly?,"['blue', 'chartreuse', 'orange', 'purple']",chartreuse
a7c25a,a chartreuse butterfly perched on a ruby rose,Is a cat in the image?,"['yes', 'no']",no
38d8d5,a bronze telescope aimed at an emerald nebula,What is the telescope made of?,"['gold', 'silver', 'bronze', 'iron']",bronze
38d8d5,a bronze telescope aimed at an emerald nebula,What is the color of the nebula?,"['amber', 'emerald', 'maroon', 'violet']",emerald
38d8d5,a bronze telescope aimed at an emerald nebula,Is the telescope aimed at anything?,"['yes', 'no']",yes
38d8d5,a bronze telescope aimed at an emerald nebula,Is a planet in the image?,"['yes', 'no']",no
cdf726,a saffron sundial casting a shadow on an opal mosaic,What is casting the shadow?,"['a flower', 'a person', 'a tree', 'a sundial']",a sundial
cdf726,a saffron sundial casting a shadow on an opal mosaic,What is the mosaic made of?,"['agate', 'opal', 'quartz', 'topaz']",opal
cdf726,a saffron sundial casting a shadow on an opal mosaic,What color is the sundial?,"['gray', 'purple', 'saffron', 'white']",saffron
cdf726,a saffron sundial casting a shadow on an opal mosaic,Is there a bird in the image?,"['yes', 'no']",no
7ba8ed,a silver key unlocking a lapis lazuli locket,What is the key made of?,"['bronze', 'gold', 'iron', 'silver']",silver
7ba8ed,a silver key unlocking a lapis lazuli locket,What is the locket made of?,"['jade', 'lapis lazuli', 'ruby', 'topaz']",lapis lazuli
7ba8ed,a silver key unlocking a lapis lazuli locket,Is the key locking something?,"['yes', 'no']",no
7ba8ed,a silver key unlocking a lapis lazuli locket,Is the key golden?,"['yes', 'no']",no
ecf237,an umber galleon sailing on a cerulean sea beneath a stormy sky,What type of ship is depicted?,"['canoe', 'galleon', 'rowboat', 'sailboat']",galleon
ecf237,an umber galleon sailing on a cerulean sea beneath a stormy sky,What color is the sea?,"['cerulean', 'green', 'turquoise', 'white']",cerulean
ecf237,an umber galleon sailing on a cerulean sea beneath a stormy sky,What color is the galleon?,"['black', 'red', 'silver', 'umber']",umber
ecf237,an umber galleon sailing on a cerulean sea beneath a stormy sky,Is the sea calm?,"['yes', 'no']",no
89aa56,a fuchsia flamingo standing in a shallow aquamarine pool,What kind of bird is shown?,"['eagle', 'flamingo', 'parrot', 'swan']",flamingo
89aa56,a fuchsia flamingo standing in a shallow aquamarine pool,What color is the pool?,"['aquamarine', 'blue', 'green', 'purple']",aquamarine
89aa56,a fuchsia flamingo standing in a shallow aquamarine pool,What color is the flamingo?,"['fuchsia', 'orange', 'purple', 'white']",fuchsia
89aa56,a fuchsia flamingo standing in a shallow aquamarine pool,Is the pool deep?,"['yes', 'no']",no
ebd50b,"a clockwork dragon composed of brass gears and copper tubing, set against a velvet backdrop",Is the dragon made of organic materials?,"['no', 'yes']",no
ebd50b,"a clockwork dragon composed of brass gears and copper tubing, set against a velvet backdrop",What materials make up the dragon?,"['brass and copper', 'gold and silver', 'iron and steel', 'wood and stone']",brass and copper
ebd50b,"a clockwork dragon composed of brass gears and copper tubing, set against a velvet backdrop",Is there a dragon present in the image?,"['no', 'yes']",yes
ebd50b,"a clockwork dragon composed of brass gears and copper tubing, set against a velvet backdrop",What is behind the dragon?,"['a brick wall', 'a forest', 'a velvet backdrop', 'empty space']",a velvet backdrop
792546,"a single, ornate key made of polished obsidian floating in a sea of clouds",Is the key floating on water?,"['no', 'yes']",no
792546,"a single, ornate key made of polished obsidian floating in a sea of clouds",What is the key made from?,"['bronze', 'gold', 'obsidian', 'silver']",obsidian
792546,"a single, ornate key made of polished obsidian floating in a sea of clouds",Is there a key in the image?,"['no', 'yes']",yes
792546,"a single, ornate key made of polished obsidian floating in a sea of clouds",Where is the key located?,"['in a box', 'in a drawer', 'in the clouds', 'on a table']",in the clouds
d70c8b,"a bioluminescent jellyfish drifting through a dark, deep ocean trench",Is the jellyfish brightly lit?,"['no', 'yes']",yes
d70c8b,"a bioluminescent jellyfish drifting through a dark, deep ocean trench",What kind of creature is depicted?,"['fish', 'jellyfish', 'shark', 'whale']",jellyfish
d70c8b,"a bioluminescent jellyfish drifting through a dark, deep ocean trench",Is the jellyfish near the shore?,"['no', 'yes']",no
d70c8b,"a bioluminescent jellyfish drifting through a dark, deep ocean trench",What is the setting of the image?,"['a deep ocean trench', 'a lake', 'a river', 'the sky']",a deep ocean trench
665a9c,a field of lavender under a swirling Van Gogh-esque night sky,Does the sky have a swirling appearance?,"['no', 'yes']",yes
665a9c,a field of lavender under a swirling Van Gogh-esque night sky,What kind of flowers are shown?,"['daisies', 'lavender', 'roses', 'sunflowers']",lavender
665a9c,a field of lavender under a swirling Van Gogh-esque night sky,Is it daytime?,"['no', 'yes']",no
665a9c,a field of lavender under a swirling Van Gogh-esque night sky,What artist's style is referenced in the description?,"['Monet', 'Picasso', 'Rembrandt', 'Van Gogh']",Van Gogh
3c8d1d,"geometric fox made from stained glass fragments, backlit by a warm glow",Is the fox made of metal?,"['no', 'yes']",no
3c8d1d,"geometric fox made from stained glass fragments, backlit by a warm glow",What is the fox made of?,"['brick fragments', 'metal sheets', 'stained glass fragments', 'wooden blocks']",stained glass fragments
3c8d1d,"geometric fox made from stained glass fragments, backlit by a warm glow",Is the fox dark?,"['no', 'yes']",no
3c8d1d,"geometric fox made from stained glass fragments, backlit by a warm glow",What animal is shown?,"['bear', 'cat', 'dog', 'fox']",fox
fb41dd,"a miniature castle carved from amethyst, resting on a bed of moss",Is the castle large?,"['no', 'yes']",no
fb41dd,"a miniature castle carved from amethyst, resting on a bed of moss",What is the castle carved from?,"['amethyst', 'bronze', 'granite', 'wood']",amethyst
fb41dd,"a miniature castle carved from amethyst, resting on a bed of moss",Is the castle resting on rock?,"['no', 'yes']",no
fb41dd,"a miniature castle carved from amethyst, resting on a bed of moss",What is depicted?,"['a cabin', 'a castle', 'a house', 'a tent']",a castle
7f8205,an iridescent bubble containing a swirling galaxy,Is the bubble dull?,"['no', 'yes']",no
7f8205,an iridescent bubble containing a swirling galaxy,What celestial element is within the bubble?,"['a comet', 'a galaxy', 'a nebula', 'a planet']",a galaxy
7f8205,an iridescent bubble containing a swirling galaxy,Is the image indoors?,"['no', 'yes']",no
7f8205,an iridescent bubble containing a swirling galaxy,What object contains the galaxy?,"['a bag', 'a bubble', 'a jar', 'a sphere']",a bubble
f873cc,"a stack of pancakes drizzled with honey, sprinkled with powdered sugar, and topped with blueberries",Is there fruit on top of the pancakes?,"['no', 'yes']",yes
