id,description,question,choices,answer
748a74,a pink cherry blossom tree,Is the tree a cherry blossom tree?,"['no', 'yes']",yes
748a74,a pink cherry blossom tree,Is the tree a pine tree?,"['no', 'yes']",no
e43e66,grey sweatpants with an elasticated ankle,What item of clothing is described?,"['jeans', 'shorts', 'skirt', 'sweatpants']",sweatpants
e43e66,grey sweatpants with an elasticated ankle,What color are the sweatpants?,"['black', 'blue', 'grey', 'red']",grey
e43e66,grey sweatpants with an elasticated ankle,What feature do the ankles have?,"['buttons', 'elasticated', 'zippers', 'cuffs']",elasticated
e43e66,grey sweatpants with an elasticated ankle,Are the sweatpants red?,"['no', 'yes']",no
ffb2d7,a mosaic of brown and tan tiles,What artistic medium is depicted?,"['painting', 'mosaic', 'sculpture', 'drawing']",mosaic
ffb2d7,a mosaic of brown and tan tiles,What are the main colors of the tiles?,"['black and white', 'brown and tan', 'red and blue', 'green and yellow']",brown and tan
ffb2d7,a mosaic of brown and tan tiles,What materials are the tiles made of?,"['glass', 'stone', 'wood', 'tiles']",tiles
ffb2d7,a mosaic of brown and tan tiles,Are the tiles blue?,"['no', 'yes']",no
b61fab,a tropical beach at dusk,What kind of beach is described?,"['rocky', 'sandy', 'tropical', 'urban']",tropical
b61fab,a tropical beach at dusk,What time of day is depicted?,"['dawn', 'dusk', 'midday', 'midnight']",dusk
b61fab,a tropical beach at dusk,Is the setting a forest?,"['no', 'yes']",no
b61fab,a tropical beach at dusk,Is the image set at dawn?,"['no', 'yes']",no
88dd8a,olive green cargo pants with multiple pockets,What item of clothing is described?,"['cargo pants', 'jeans', 'shorts', 'trousers']",cargo pants
88dd8a,olive green cargo pants with multiple pockets,What color are the pants?,"['black', 'blue', 'olive green', 'red']",olive green
88dd8a,olive green cargo pants with multiple pockets,What feature do the pants have?,"['embroidered patterns', 'multiple pockets', 'zippers on the legs', '벨트']",multiple pockets
88dd8a,olive green cargo pants with multiple pockets,Are the pants blue?,"['no', 'yes']",no
b0e10d,a swirl of violet and indigo,What shape or pattern is described?,"['circle', 'grid', 'swirl', 'stripe']",swirl
b0e10d,a swirl of violet and indigo,What colors are present in the swirl?,"['red and orange', 'violet and indigo', 'green and blue', 'black and white']",violet and indigo
b0e10d,a swirl of violet and indigo,Is the pattern a grid?,"['no', 'yes']",no
b0e10d,a swirl of violet and indigo,Is the color red present?,"['no', 'yes']",no
47471b,a full moon over a city skyline,What is positioned over the city skyline?,"['sun', 'stars', 'full moon', 'clouds']",full moon
47471b,a full moon over a city skyline,What is visible below the full moon?,"['ocean', 'mountain', 'forest', 'city skyline']",city skyline
47471b,a full moon over a city skyline,Is a full moon depicted in the image?,"['no', 'yes']",yes
47471b,a full moon over a city skyline,Is a forest visible in the image?,"['no', 'yes']",no
400ff8,cream cable-knit sweater,What type of clothing item is described?,"['hat', 'scarf', 'sweater', 'socks']",sweater
400ff8,cream cable-knit sweater,What color is the sweater?,"['white', 'black', 'cream', 'grey']",cream
400ff8,cream cable-knit sweater,What knitting pattern is mentioned?,"['ribbed', 'cable-knit', 'plain', 'striped']",cable-knit
400ff8,cream cable-knit sweater,Is the sweater red?,"['no', 'yes']",no
c6727a,a chaotic mix of pink and orange lines,What shapes are depicted?,"['circles', 'squares', 'lines', 'triangles']",lines
c6727a,a chaotic mix of pink and orange lines,What colors are present in the mix of lines?,"['blue and green', 'pink and orange', 'red and yellow', 'black and white']",pink and orange
c6727a,a chaotic mix of pink and orange lines,Is the mix of lines organized?,"['no', 'yes']",no
c6727a,a chaotic mix of pink and orange lines,Is brown one of the colors of the lines?,"['no', 'yes']",no
707a8a,a winding river through a forest,What body of water is depicted?,"['lake', 'ocean', 'river', 'pond']",river
707a8a,a winding river through a forest,Where is the river located?,"['desert', 'city', 'forest', 'mountain']",forest
707a8a,a winding river through a forest,How is the river described?,"['straight', 'calm', 'winding', 'frozen']",winding
707a8a,a winding river through a forest,Is there a forest in the image?,"['no', 'yes']",yes
0e620a,dark grey suit jacket with a pinstripe,What item of clothing is described?,"['pants', 'shirt', 'jacket', 'tie']",jacket
0e620a,dark grey suit jacket with a pinstripe,What color is the suit jacket?,"['light grey', 'dark grey', 'black', 'blue']",dark grey
0e620a,dark grey suit jacket with a pinstripe,What pattern does the jacket have?,"['checkered', 'striped', 'pinstripe', 'floral']",pinstripe
0e620a,dark grey suit jacket with a pinstripe,Is the jacket green?,"['no', 'yes']",no
a647d5,alternating black and red stripes,What shape is described?,"['circles', 'squares', 'stripes', 'dots']",stripes
a647d5,alternating black and red stripes,What colors are the stripes?,"['blue and green', 'black and white', 'red and yellow', 'black and red']",black and red
a647d5,alternating black and red stripes,How are the colors arranged?,"['alternating', 'random', 'stacked', 'mixed']",alternating
a647d5,alternating black and red stripes,Are the stripes alternating black and red?,"['no', 'yes']",yes
2851ee,"a vast, empty plain under a cloudy sky",What geographical feature is depicted?,"['mountain', 'forest', 'desert', 'plain']",plain
2851ee,"a vast, empty plain under a cloudy sky",What is the state of the plain?,"['crowded', 'empty', 'forested', 'mountainous']",empty
2851ee,"a vast, empty plain under a cloudy sky",What is overhead?,"['sunny sky', 'clear sky', 'cloudy sky', 'stars']",cloudy sky
2851ee,"a vast, empty plain under a cloudy sky",Is the sky clear?,"['no', 'yes']",no
d3365f,navy blue tracksuit bottoms with a white stripe,What item of clothing is described?,"['top', 'bottoms', 'jacket', 'socks']",bottoms
d3365f,navy blue tracksuit bottoms with a white stripe,What color is the main color of the tracksuit bottoms?,"['black', 'blue', 'navy blue', 'white']",navy blue
d3365f,navy blue tracksuit bottoms with a white stripe,What color is the stripe?,"['black', 'blue', 'red', 'white']",white
d3365f,navy blue tracksuit bottoms with a white stripe,Do the tracksuit bottoms have a stripe?,"['no', 'yes']",yes
a9b9d4,stacked trapezoids in shades of blue,What shape is primarily depicted?,"['squares', 'circles', 'trapezoids', 'triangles']",trapezoids
a9b9d4,stacked trapezoids in shades of blue,How are the shapes arranged?,"['scattered', 'lined up', 'stacked', 'mixed']",stacked
a9b9d4,stacked trapezoids in shades of blue,What color are the trapezoids?,"['shades of red', 'shades of green', 'shades of blue', 'shades of yellow']",shades of blue
a9b9d4,stacked trapezoids in shades of blue,Are the trapezoids stacked?,"['no', 'yes']",yes
f762aa,a frozen lake surrounded by trees,What body of water is shown?,"['river', 'ocean', 'lake', 'pond']",lake
f762aa,a frozen lake surrounded by trees,What is the state of the lake?,"['calm', 'frozen', 'winding', 'stormy']",frozen
f762aa,a frozen lake surrounded by trees,What surrounds the lake?,"['mountains', 'buildings', 'desert', 'trees']",trees
f762aa,a frozen lake surrounded by trees,Is the lake surrounded by sand?,"['no', 'yes']",no
dc76f7,"burnt orange bomber jacket with a zip, a symmetrical pattern of green leaves, a red barn in a snowy field, light grey hoodie with a front pocket, a gradient from purple to pink, a rocky coastline with crashing waves, khaki shorts with belt loops, a tessellation of yellow and black pentagons, a bright rainbow over a green hill, a denim skirt with button closure",Does the description mention a bomber jacket?,"['no', 'yes']",yes
dc76f7,"burnt orange bomber jacket with a zip, a symmetrical pattern of green leaves, a red barn in a snowy field, light grey hoodie with a front pocket, a gradient from purple to pink, a rocky coastline with crashing waves, khaki shorts with belt loops, a tessellation of yellow and black pentagons, a bright rainbow over a green hill, a denim skirt with button closure",What color is the barn mentioned?,"['blue', 'green', 'red', 'white']",red
dc76f7,"burnt orange bomber jacket with a zip, a symmetrical pattern of green leaves, a red barn in a snowy field, light grey hoodie with a front pocket, a gradient from purple to pink, a rocky coastline with crashing waves, khaki shorts with belt loops, a tessellation of yellow and black pentagons, a bright rainbow over a green hill, a denim skirt with button closure",Is a gradient from blue to green mentioned?,"['no', 'yes']",no
dc76f7,"burnt orange bomber jacket with a zip, a symmetrical pattern of green leaves, a red barn in a snowy field, light grey hoodie with a front pocket, a gradient from purple to pink, a rocky coastline with crashing waves, khaki shorts with belt loops, a tessellation of yellow and black pentagons, a bright rainbow over a green hill, a denim skirt with button closure",What shapes are part of the tessellation?,"['circles', 'pentagons', 'squares', 'triangles']",pentagons
5807e7,A stormy sea under a grey sky,What weather condition is depicted?,"['sunny', 'cloudy', 'stormy', 'clear']",stormy
5807e7,A stormy sea under a grey sky,What color is the sky?,"['blue', 'grey', 'red', 'yellow']",grey
5807e7,A stormy sea under a grey sky,Is there a sea in the image?,"['no', 'yes']",yes
5807e7,A stormy sea under a grey sky,What body of water is shown?,"['lake', 'river', 'sea', 'pond']",sea
b25fe0,Red and black checkered shirt,What item of clothing is depicted?,"['pants', 'shirt', 'skirt', 'dress']",shirt
b25fe0,Red and black checkered shirt,What colors are in the checkered pattern?,"['blue and white', 'green and yellow', 'red and black', 'purple and gold']",red and black
b25fe0,Red and black checkered shirt,Is the shirt checkered?,"['no', 'yes']",yes
b25fe0,Red and black checkered shirt,Is the shirt green?,"['no', 'yes']",no
ee002f,A desert landscape at sunset,What type of landscape is depicted?,"['forest', 'mountain', 'desert', 'ocean']",desert
ee002f,A desert landscape at sunset,What time of day is shown?,"['sunrise', 'midday', 'sunset', 'midnight']",sunset
ee002f,A desert landscape at sunset,Is the setting a desert?,"['no', 'yes']",yes
ee002f,A desert landscape at sunset,Is it raining in the image?,"['no', 'yes']",no
1fbb3b,Blue velvet dress with silver buttons,What type of clothing is shown?,"['shirt', 'pants', 'dress', 'coat']",dress
1fbb3b,Blue velvet dress with silver buttons,What material is the dress made of?,"['cotton', 'silk', 'wool', 'velvet']",velvet
1fbb3b,Blue velvet dress with silver buttons,Does the dress have buttons?,"['no', 'yes']",yes
1fbb3b,Blue velvet dress with silver buttons,What color are the buttons?,"['gold', 'silver', 'brass', 'copper']",silver
201800,Green hexagons in a honeycomb pattern,What shape is prominently featured?,"['circles', 'squares', 'hexagons', 'triangles']",hexagons
201800,Green hexagons in a honeycomb pattern,What color are the hexagons?,"['red', 'blue', 'green', 'yellow']",green
201800,Green hexagons in a honeycomb pattern,Are the shapes arranged in a honeycomb pattern?,"['no', 'yes']",yes
201800,Green hexagons in a honeycomb pattern,Are the shapes squares?,"['no', 'yes']",no
2a0f3c,A foggy mountain peak,What geographical feature is shown?,"['valley', 'lake', 'peak', 'desert']",peak
2a0f3c,A foggy mountain peak,What is the weather condition?,"['clear', 'sunny', 'foggy', 'windy']",foggy
2a0f3c,A foggy mountain peak,Is a mountain peak depicted?,"['no', 'yes']",yes
2a0f3c,A foggy mountain peak,Is the peak clear (not foggy)?,"['no', 'yes']",no
e4fa51,Yellow linen trousers,What item of clothing is shown?,"['skirt', 'dress', 'trousers', 'jacket']",trousers
e4fa51,Yellow linen trousers,What color are the trousers?,"['blue', 'red', 'yellow', 'green']",yellow
e4fa51,Yellow linen trousers,What material are the trousers made of?,"['cotton', 'wool', 'silk', 'linen']",linen
e4fa51,Yellow linen trousers,Are the trousers blue?,"['no', 'yes']",no
eda821,Purple and gold stripes,What pattern is shown?,"['dots', 'checks', 'stripes', 'circles']",stripes
eda821,Purple and gold stripes,What colors are in the pattern?,"['red and blue', 'green and yellow', 'purple and gold', 'black and white']",purple and gold
eda821,Purple and gold stripes,Is there a striped pattern?,"['no', 'yes']",yes
eda821,Purple and gold stripes,Is the pattern made of circles?,"['no', 'yes']",no
2e00e8,An urban cityscape at night,What type of setting is depicted?,"['rural', 'suburban', 'urban', 'natural']",urban
2e00e8,An urban cityscape at night,What time of day is it?,"['dawn', 'midday', 'dusk', 'night']",night
2e00e8,An urban cityscape at night,Is the setting a cityscape?,"['no', 'yes']",yes
2e00e8,An urban cityscape at night,Is it daytime in the image?,"['no', 'yes']",no
f183e3,Brown leather boots,What item of footwear is shown?,"['sandals', 'shoes', 'boots', 'slippers']",boots
f183e3,Brown leather boots,What material are the boots made of?,"['canvas', 'suede', 'rubber', 'leather']",leather
f183e3,Brown leather boots,What color are the boots?,"['black', 'brown', 'grey', 'white']",brown
f183e3,Brown leather boots,Are the boots green?,"['no', 'yes']",no
56b2cf,Orange circles on a white background,What color are the circles?,"['blue', 'green', 'orange', 'red']",orange
56b2cf,Orange circles on a white background,What shape are the orange objects?,"['circles', 'squares', 'triangles', 'stars']",circles
56b2cf,Orange circles on a white background,What color is the background?,"['black', 'blue', 'grey', 'white']",white
56b2cf,Orange circles on a white background,Is the background white?,"['no', 'yes']",yes
6d49d2,A clear blue sky over a grassy hill,What color is the sky?,"['blue', 'grey', 'green', 'white']",blue
6d49d2,A clear blue sky over a grassy hill,What is over the grassy hill?,"['a cloud', 'a building', 'a sky', 'a tree']",a sky
6d49d2,A clear blue sky over a grassy hill,Is the hill grassy?,"['no', 'yes']",yes
6d49d2,A clear blue sky over a grassy hill,What type of landscape is depicted?,"['desert', 'forest', 'hill', 'ocean']",hill
810bca,Grey tweed jacket,What color is the jacket?,"['black', 'blue', 'grey', 'green']",grey
