id,description,question,choices,answer
eba335,two overlapping pink rectangles,What color are the rectangles?,"['blue', 'green', 'pink', 'yellow']",pink
eba335,two overlapping pink rectangles,Are the rectangles overlapping?,"['no', 'yes']",yes
eba335,two overlapping pink rectangles,Are the shapes circles?,"['no', 'yes']",no
eacb7b,a brown wavy line,What color is the line?,"['black', 'blue', 'brown', 'green']",brown
eacb7b,a brown wavy line,What is the shape of the line?,"['straight', 'dotted', 'zig-zag', 'wavy']",wavy
eacb7b,a brown wavy line,Is the line straight?,"['no', 'yes']",no
eacb7b,a brown wavy line,Is there a circle in the image?,"['no', 'yes']",no
cb5058,cyan dots scattered on a gray canvas,What color are the dots?,"['blue', 'cyan', 'green', 'red']",cyan
cb5058,cyan dots scattered on a gray canvas,What is the background color?,"['black', 'blue', 'gray', 'white']",gray
cb5058,cyan dots scattered on a gray canvas,What shape are the scattered elements?,"['squares', 'circles', 'dots', 'triangles']",dots
cb5058,cyan dots scattered on a gray canvas,Are the dots arranged in a grid?,"['no', 'yes']",no
b6e5a8,a single large black arrow pointing right,What color is the arrow?,"['black', 'blue', 'green', 'red']",black
b6e5a8,a single large black arrow pointing right,What shape is depicted?,"['circle', 'square', 'arrow', 'line']",arrow
b6e5a8,a single large black arrow pointing right,Which direction is the arrow pointing?,"['left', 'right', 'up', 'down']",right
b6e5a8,a single large black arrow pointing right,Is there more than one arrow?,"['no', 'yes']",no
495318,a grid of small colorful circles,What shape are the objects in the grid?,"['squares', 'circles', 'triangles', 'rectangles']",circles
495318,a grid of small colorful circles,What is the arrangement of the objects?,"['random', 'scattered', 'grid', 'line']",grid
495318,a grid of small colorful circles,Are the circles all the same color?,"['no', 'yes']",no
495318,a grid of small colorful circles,Is the grid made of squares?,"['no', 'yes']",no
dd9894,a shimmering gold coin with a silver edge,What color is the main part of the coin?,"['bronze', 'gold', 'silver', 'copper']",gold
dd9894,a shimmering gold coin with a silver edge,What color is the edge of the coin?,"['gold', 'bronze', 'silver', 'copper']",silver
dd9894,a shimmering gold coin with a silver edge,What object is depicted?,"['a ring', 'a coin', 'a key', 'a necklace']",a coin
dd9894,a shimmering gold coin with a silver edge,Is the coin entirely silver?,"['no', 'yes']",no
3c78fe,a stack of blue and green cubes,What shapes are stacked?,"['spheres', 'cubes', 'cylinders', 'pyramids']",cubes
3c78fe,a stack of blue and green cubes,What colors are the cubes?,"['red and yellow', 'blue and green', 'black and white', 'orange and purple']",blue and green
3c78fe,a stack of blue and green cubes,Are the shapes red?,"['no', 'yes']",no
3c78fe,a stack of blue and green cubes,Is there a stack of objects?,"['no', 'yes']",yes
1a09eb,a red carpet leading to a black door,What color is the carpet?,"['blue', 'green', 'red', 'yellow']",red
1a09eb,a red carpet leading to a black door,What object is the carpet leading to?,"['a window', 'a chair', 'a table', 'a door']",a door
1a09eb,a red carpet leading to a black door,What color is the door?,"['white', 'black', 'brown', 'gray']",black
1a09eb,a red carpet leading to a black door,Is there a blue door?,"['no', 'yes']",no
2cb710,three orange triangles in a row,How many triangles are there?,"['two', 'three', 'four', 'five']",three
2cb710,three orange triangles in a row,What color are the triangles?,"['red', 'yellow', 'orange', 'green']",orange
2cb710,three orange triangles in a row,What shapes are in a row?,"['circles', 'squares', 'triangles', 'rectangles']",triangles
2cb710,three orange triangles in a row,Are the triangles purple?,"['no', 'yes']",no
6165c5,a yellow sun setting behind purple hills,What color is the sun?,"['blue', 'red', 'yellow', 'white']",yellow
6165c5,a yellow sun setting behind purple hills,What time of day is depicted?,"['sunrise', 'midday', 'sunset', 'midnight']",sunset
6165c5,a yellow sun setting behind purple hills,What is behind the sun?,"['trees', 'buildings', 'hills', 'water']",hills
6165c5,a yellow sun setting behind purple hills,What color are the hills?,"['green', 'blue', 'purple', 'brown']",purple
997fe7,a silver sphere floating in a dark blue void,What shape is depicted?,"['a cube', 'a sphere', 'a cylinder', 'a cone']",a sphere
997fe7,a silver sphere floating in a dark blue void,What color is the sphere?,"['gold', 'silver', 'bronze', 'copper']",silver
997fe7,a silver sphere floating in a dark blue void,What color is the void?,"['light blue', 'dark blue', 'black', 'gray']",dark blue
997fe7,a silver sphere floating in a dark blue void,Is the sphere red?,"['no', 'yes']",no
ad0fe4,a pink flower with green leaves,What object is depicted?,"['a tree', 'a flower', 'a bush', 'grass']",a flower
ad0fe4,a pink flower with green leaves,What color are the leaves?,"['blue', 'brown', 'green', 'yellow']",green
ad0fe4,a pink flower with green leaves,What color is the flower?,"['red', 'orange', 'pink', 'purple']",pink
ad0fe4,a pink flower with green leaves,Does the flower have blue leaves?,"['no', 'yes']",no
3896d8,brown and beige horizontal stripes,What colors are the stripes?,"['red and blue', 'black and white', 'brown and beige', 'green and yellow']",brown and beige
3896d8,brown and beige horizontal stripes,What pattern is shown?,"['dots', 'squares', 'stripes', 'circles']",stripes
3896d8,brown and beige horizontal stripes,What is the orientation of the stripes?,"['vertical', 'horizontal', 'diagonal', 'curved']",horizontal
3896d8,brown and beige horizontal stripes,Are the stripes purple?,"['no', 'yes']",no
9c3e76,a single large green circle,What shape is depicted?,"['a square', 'a triangle', 'a circle', 'a rectangle']",a circle
9c3e76,a single large green circle,How many shapes are there?,"['one', 'two', 'three', 'four']",one
9c3e76,a single large green circle,What color is the circle?,"['red', 'blue', 'green', 'yellow']",green
9c3e76,a single large green circle,Is the circle small?,"['no', 'yes']",no
c2e17b,a grid of small black squares,What shape forms the grid?,"['circles', 'triangles', 'squares', 'rectangles']",squares
c2e17b,a grid of small black squares,What color are the squares?,"['white', 'gray', 'black', 'brown']",black
c2e17b,a grid of small black squares,How are the squares arranged?,"['randomly', 'in a spiral', 'in a line', 'in a grid']",in a grid
c2e17b,a grid of small black squares,Are the squares large?,"['no', 'yes']",no
f343cd,A golden sun setting over a calm blue ocean,What time of day is depicted?,"['dawn', 'midday', 'sunset', 'midnight']",sunset
f343cd,A golden sun setting over a calm blue ocean,What body of water is shown?,"['lake', 'river', 'ocean', 'pond']",ocean
f343cd,A golden sun setting over a calm blue ocean,What color is the sun?,"['red', 'golden', 'white', 'purple']",golden
f343cd,A golden sun setting over a calm blue ocean,Is the ocean turbulent?,"['no', 'yes']",no
118533,A stack of five colorful books,What is the color of the books?,"['red, blue, green, yellow, purple', 'black and white', 'grey', 'brown']","red, blue, green, yellow, purple"
118533,A stack of five colorful books,How many books are in the stack?,"['three', 'four', 'five', 'six']",five
118533,A stack of five colorful books,Are the books stacked?,"['no', 'yes']",yes
118533,A stack of five colorful books,Is the image depicting a single book?,"['no', 'yes']",no
7d88d6,A red apple on a wooden table,What fruit is shown?,"['banana', 'orange', 'apple', 'grape']",apple
7d88d6,A red apple on a wooden table,What color is the apple?,"['green', 'yellow', 'red', 'blue']",red
7d88d6,A red apple on a wooden table,What is the apple resting on?,"['a plate', 'a table', 'the floor', 'a book']",a table
7d88d6,A red apple on a wooden table,Is the table made of metal?,"['no', 'yes']",no
728594,A fluffy white cloud in a bright blue sky,What color is the sky?,"['grey', 'blue', 'black', 'orange']",blue
728594,A fluffy white cloud in a bright blue sky,What color is the cloud?,"['grey', 'white', 'blue', 'black']",white
728594,A fluffy white cloud in a bright blue sky,What kind of weather is suggested?,"['stormy', 'cloudy', 'sunny', 'rainy']",sunny
728594,A fluffy white cloud in a bright blue sky,Are there multiple clouds?,"['no', 'yes']",no
2d923c,A winding green river through a brown landscape,What color is the river?,"['blue', 'brown', 'green', 'grey']",green
2d923c,A winding green river through a brown landscape,What color is the landscape?,"['green', 'blue', 'brown', 'white']",brown
2d923c,A winding green river through a brown landscape,What feature is winding through the landscape?,"['road', 'river', 'path', 'wall']",river
2d923c,A winding green river through a brown landscape,Is the river straight?,"['no', 'yes']",no
8a082f,A silver car driving on a black road,What color is the car?,"['red', 'blue', 'silver', 'black']",silver
8a082f,A silver car driving on a black road,What is the car driving on?,"['a river', 'a field', 'a road', 'a track']",a road
8a082f,A silver car driving on a black road,What color is the road?,"['white', 'grey', 'black', 'brown']",black
8a082f,A silver car driving on a black road,Is the car stationary?,"['no', 'yes']",no
8b4553,A tall yellow building with many windows,What color is the building?,"['blue', 'red', 'yellow', 'green']",yellow
8b4553,A tall yellow building with many windows,Does the building have many windows?,"['no', 'yes']",yes
8b4553,A tall yellow building with many windows,Is the building short?,"['no', 'yes']",no
8b4553,A tall yellow building with many windows,What is the primary feature of the building?,"['door', 'roof', 'windows', 'chimney']",windows
8d7bd9,A small brown dog wearing a red collar,What animal is depicted?,"['cat', 'dog', 'bird', 'mouse']",dog
8d7bd9,A small brown dog wearing a red collar,What color is the dog?,"['black', 'white', 'brown', 'grey']",brown
8d7bd9,A small brown dog wearing a red collar,What is the dog wearing?,"['a leash', 'a coat', 'a collar', 'a hat']",a collar
8d7bd9,A small brown dog wearing a red collar,What color is the collar?,"['blue', 'green', 'red', 'black']",red
cd34f5,A purple flower with green leaves,What color is the flower?,"['red', 'blue', 'purple', 'yellow']",purple
cd34f5,A purple flower with green leaves,What color are the leaves?,"['brown', 'green', 'yellow', 'red']",green
cd34f5,A purple flower with green leaves,Is the image depicting a tree?,"['no', 'yes']",no
cd34f5,A purple flower with green leaves,Is there a flower in the image?,"['no', 'yes']",yes
cd34f5,A purple flower with green leaves,What color is the flower?,"['red', 'blue', 'purple', 'yellow']",purple
cd34f5,A purple flower with green leaves,What color are the leaves?,"['brown', 'green', 'yellow', 'red']",green
cd34f5,A purple flower with green leaves,Is the image depicting a tree?,"['no', 'yes']",no
cd34f5,A purple flower with green leaves,Is there a flower in the image?,"['no', 'yes']",yes
ba9940,a red circle on a blue square,What shape is red?,"['circle', 'square', 'triangle', 'star']",circle
ba9940,a red circle on a blue square,What color is the square?,"['red', 'blue', 'green', 'yellow']",blue
ba9940,a red circle on a blue square,Is there a triangle in the image?,"['no', 'yes']",no
ba9940,a red circle on a blue square,Is there anything blue in the image?,"['no', 'yes']",yes
4c44ad,three green triangles in a row,How many triangles are there?,"['one', 'two', 'three', 'four']",three
4c44ad,three green triangles in a row,What color are the triangles?,"['blue', 'red', 'green', 'yellow']",green
4c44ad,three green triangles in a row,Are the triangles in a column?,"['no', 'yes']",no
4c44ad,three green triangles in a row,Are the shapes circles?,"['no', 'yes']",no
367b96,a yellow star and a purple moon,What shape is yellow?,"['moon', 'star', 'sun', 'cloud']",star
367b96,a yellow star and a purple moon,What color is the moon?,"['yellow', 'purple', 'orange', 'white']",purple
367b96,a yellow star and a purple moon,Are there two shapes in the image?,"['no', 'yes']",yes
367b96,a yellow star and a purple moon,Is there a green moon?,"['no', 'yes']",no
f9edf6,an orange line zig-zagging,What color is the line?,"['blue', 'green', 'orange', 'purple']",orange
f9edf6,an orange line zig-zagging,What is the shape of the line?,"['straight', 'curved', 'zig-zagging', 'dotted']",zig-zagging
f9edf6,an orange line zig-zagging,Is the line straight?,"['no', 'yes']",no
f9edf6,an orange line zig-zagging,Is the line green?,"['no', 'yes']",no
9c14a9,a black oval with a white dot inside,What shape is black?,"['circle', 'oval', 'square', 'dot']",oval
9c14a9,a black oval with a white dot inside,What color is the dot?,"['black', 'white', 'gray', 'red']",white
9c14a9,a black oval with a white dot inside,Is the dot outside the oval?,"['no', 'yes']",no
9c14a9,a black oval with a white dot inside,Is there a white element in the image?,"['no', 'yes']",yes
9f9a69,a brown rectangle split in half horizontally,What color is the rectangle?,"['black', 'blue', 'brown', 'green']",brown
9f9a69,a brown rectangle split in half horizontally,How is the rectangle split?,"['vertically', 'horizontally', 'diagonally', 'not split']",horizontally
9f9a69,a brown rectangle split in half horizontally,Is the rectangle split vertically?,"['no', 'yes']",no
